training_loss,validation_loss,mae_target,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.9008444327899814,1.22169280383721,1.946236186292308,539.7699954509735,True,False,,,19,53fbc3e08cb248659850e11437e1a5d2,2022-02-02_23-37-43,1643841463,10286.750852584839,123539,chime-guest-workstation,130.229.54.63,10286.750852584839,0,19,0b69b_00001,1_lr=5.0106e-06
0.9061217481778562,1.2295197262470423,1.9415056469324634,540.4053564071655,True,False,,,20,53fbc3e08cb248659850e11437e1a5d2,2022-02-02_23-46-44,1643842004,10827.156208992004,123539,chime-guest-workstation,130.229.54.63,10827.156208992004,0,20,0b69b_00001,1_lr=5.0106e-06
0.8830844199699909,1.2160733032137157,1.936241566318814,535.1882338523865,True,False,,,21,53fbc3e08cb248659850e11437e1a5d2,2022-02-02_23-55-39,1643842539,11362.34444284439,123539,chime-guest-workstation,130.229.54.63,11362.34444284439,0,21,0b69b_00001,1_lr=5.0106e-06
0.9109171682856977,1.2440401104861498,1.9716421628427165,537.456377029419,True,False,,,22,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-04-36,1643843076,11899.80081987381,123539,chime-guest-workstation,130.229.54.63,11899.80081987381,0,22,0b69b_00001,1_lr=5.0106e-06
0.8803532465986907,1.2222487204240262,1.9634222613130587,537.3109328746796,True,False,,,23,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-13-34,1643843614,12437.11175274849,123539,chime-guest-workstation,130.229.54.63,12437.11175274849,0,23,0b69b_00001,1_lr=5.0106e-06
0.8848616910025477,1.2203237323025613,1.9474688874945973,539.0786604881287,True,False,,,24,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-22-33,1643844153,12976.190413236618,123539,chime-guest-workstation,130.229.54.63,12976.190413236618,0,24,0b69b_00001,1_lr=5.0106e-06
0.8911723979020119,1.2186082288184763,1.9272123634467984,536.618134021759,True,False,,,25,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-31-29,1643844689,13512.808547258377,123539,chime-guest-workstation,130.229.54.63,13512.808547258377,0,25,0b69b_00001,1_lr=5.0106e-06
0.913592437607497,1.2208463180996478,1.9560569552176954,536.6519436836243,True,False,,,26,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-40-26,1643845226,14049.460490942001,123539,chime-guest-workstation,130.229.54.63,14049.460490942001,0,26,0b69b_00001,1_lr=5.0106e-06
0.9116917379821837,1.229655079254657,1.9399803309392738,536.4272315502167,True,False,,,27,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-49-22,1643845762,14585.887722492218,123539,chime-guest-workstation,130.229.54.63,14585.887722492218,0,27,0b69b_00001,1_lr=5.0106e-06
0.8819113441598415,1.2111733118519188,1.923687353580904,536.5611548423767,True,False,,,28,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_00-58-19,1643846299,15122.448877334595,123539,chime-guest-workstation,130.229.54.63,15122.448877334595,0,28,0b69b_00001,1_lr=5.0106e-06
0.8804671913358569,1.2185189762206377,1.9121324485793847,536.1520156860352,True,False,,,29,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_01-07-15,1643846835,15658.60089302063,123539,chime-guest-workstation,130.229.54.63,15658.60089302063,0,29,0b69b_00001,1_lr=5.0106e-06
0.8687505396602303,1.2036347969642283,1.917520939522071,539.9948377609253,True,True,,,30,53fbc3e08cb248659850e11437e1a5d2,2022-02-03_01-16-15,1643847375,16198.595730781555,123539,chime-guest-workstation,130.229.54.63,16198.595730781555,0,30,0b69b_00001,1_lr=5.0106e-06
