training_loss,validation_loss,mae_target,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.6928793327780068,0.8586332984179258,1.7459257343393069,336.36627745628357,True,False,,,19,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-00-49,1646082049,6449.830316066742,105527,chime-guest-workstation,130.229.54.63,6449.830316066742,0,19,7d1a4_00000,0_lr=7.6934e-07
0.6864900068628788,0.9081212197832763,1.7749969666890753,335.3578140735626,True,False,,,20,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-06-25,1646082385,6785.188130140305,105527,chime-guest-workstation,130.229.54.63,6785.188130140305,0,20,7d1a4_00000,0_lr=7.6934e-07
0.7048791702342033,0.83283470800668,1.722503037815664,336.4966344833374,True,False,,,21,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-12-01,1646082721,7121.684764623642,105527,chime-guest-workstation,130.229.54.63,7121.684764623642,0,21,7d1a4_00000,0_lr=7.6934e-07
0.7078457788293063,0.9013830586440861,1.7581554714076706,335.5061821937561,True,False,,,22,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-17-37,1646083057,7457.190946817398,105527,chime-guest-workstation,130.229.54.63,7457.190946817398,0,22,7d1a4_00000,0_lr=7.6934e-07
0.7039769463048875,0.8529431732438505,1.7351876320292718,336.08565497398376,True,False,,,23,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-23-13,1646083393,7793.276601791382,105527,chime-guest-workstation,130.229.54.63,7793.276601791382,0,23,7d1a4_00000,0_lr=7.6934e-07
0.6951034894461929,0.816143050931394,1.6995009411512858,335.98391675949097,True,False,,,24,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-28-49,1646083729,8129.260518550873,105527,chime-guest-workstation,130.229.54.63,8129.260518550873,0,24,7d1a4_00000,0_lr=7.6934e-07
0.6893932210047543,0.8433666679382325,1.7081384715405241,334.57384610176086,True,False,,,25,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-34-23,1646084063,8463.834364652634,105527,chime-guest-workstation,130.229.54.63,8463.834364652634,0,25,7d1a4_00000,0_lr=7.6934e-07
0.6952035398899019,0.8543536876924336,1.719920790480757,334.218448638916,True,False,,,26,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-39-58,1646084398,8798.05281329155,105527,chime-guest-workstation,130.229.54.63,8798.05281329155,0,26,7d1a4_00000,0_lr=7.6934e-07
0.6611753798338026,0.8788968776639551,1.6761131880652849,335.3593785762787,True,False,,,27,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-45-33,1646084733,9133.412191867828,105527,chime-guest-workstation,130.229.54.63,9133.412191867828,0,27,7d1a4_00000,0_lr=7.6934e-07
0.6458474125967175,0.8796303900726139,1.6052040668074885,335.23411083221436,True,False,,,28,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-51-08,1646085068,9468.646302700043,105527,chime-guest-workstation,130.229.54.63,9468.646302700043,0,28,7d1a4_00000,0_lr=7.6934e-07
0.6473032492622733,0.8304056590504945,1.6156862064135358,336.664479970932,True,False,,,29,38c82d783bca44e1bc658390e18694d6,2022-02-28_22-56-45,1646085405,9805.310782670975,105527,chime-guest-workstation,130.229.54.63,9805.310782670975,0,29,7d1a4_00000,0_lr=7.6934e-07
0.6311231789556145,0.7910342013325542,1.552750377624005,336.23943853378296,True,True,,,30,38c82d783bca44e1bc658390e18694d6,2022-02-28_23-02-21,1646085741,10141.550221204758,105527,chime-guest-workstation,130.229.54.63,10141.550221204758,0,30,7d1a4_00000,0_lr=7.6934e-07
